language,symbol,kind,source_rule
kotlin,type_arguments,NONTERMINAL,_simple_user_type
kotlin,_type,NONTERMINAL,type_projection
kotlin,type_projection_modifiers,NONTERMINAL,type_projection
kotlin,_type_projection_modifier,NONTERMINAL,type_projection_modifiers
kotlin,variance_modifier,NONTERMINAL,_type_projection_modifier
kotlin,_type,NONTERMINAL,function_type
kotlin,function_type_parameters,NONTERMINAL,function_type
kotlin,receiver_type,NONTERMINAL,function_type
kotlin,_type,NONTERMINAL,function_type_parameters
kotlin,parameter,NONTERMINAL,function_type_parameters
kotlin,_type,NONTERMINAL,parenthesized_type
kotlin,parenthesized_user_type,NONTERMINAL,parenthesized_user_type
kotlin,user_type,NONTERMINAL,parenthesized_user_type
kotlin,_semi,NONTERMINAL,statements
kotlin,_statement,NONTERMINAL,statements
kotlin,_declaration,NONTERMINAL,_statement
kotlin,_expression,NONTERMINAL,_statement
kotlin,_loop_statement,NONTERMINAL,_statement
kotlin,_statement_annotation,NONTERMINAL,_statement
kotlin,assignment,NONTERMINAL,_statement
kotlin,label,NONTERMINAL,_statement
kotlin,_multi_annotation,NONTERMINAL,_statement_annotation
kotlin,_single_annotation,NONTERMINAL,_statement_annotation
kotlin,_block,NONTERMINAL,control_structure_body
kotlin,_statement,NONTERMINAL,control_structure_body
kotlin,statements,NONTERMINAL,_block
kotlin,do_while_statement,NONTERMINAL,_loop_statement
kotlin,for_statement,NONTERMINAL,_loop_statement
kotlin,while_statement,NONTERMINAL,_loop_statement
kotlin,_expression,NONTERMINAL,for_statement
kotlin,annotation,NONTERMINAL,for_statement
kotlin,control_structure_body,NONTERMINAL,for_statement
kotlin,multi_variable_declaration,NONTERMINAL,for_statement
kotlin,variable_declaration,NONTERMINAL,for_statement
kotlin,_expression,NONTERMINAL,while_statement
kotlin,control_structure_body,NONTERMINAL,while_statement
kotlin,_expression,NONTERMINAL,do_while_statement
kotlin,control_structure_body,NONTERMINAL,do_while_statement
kotlin,_automatic_semicolon,NONTERMINAL,_semi
kotlin,_assignment_and_operator,NONTERMINAL,assignment
kotlin,_expression,NONTERMINAL,assignment
kotlin,directly_assignable_expression,NONTERMINAL,assignment
kotlin,_binary_expression,NONTERMINAL,_expression
kotlin,_primary_expression,NONTERMINAL,_expression
kotlin,_unary_expression,NONTERMINAL,_expression
kotlin,as_expression,NONTERMINAL,_unary_expression
kotlin,indexing_expression,NONTERMINAL,_unary_expression
kotlin,navigation_expression,NONTERMINAL,_unary_expression
kotlin,postfix_expression,NONTERMINAL,_unary_expression
kotlin,prefix_expression,NONTERMINAL,_unary_expression
kotlin,spread_expression,NONTERMINAL,_unary_expression
kotlin,_expression,NONTERMINAL,postfix_expression
kotlin,_postfix_unary_operator,NONTERMINAL,postfix_expression
kotlin,_expression,NONTERMINAL,call_expression
kotlin,call_suffix,NONTERMINAL,call_expression
kotlin,_expression,NONTERMINAL,_generic_call_expression
kotlin,_generic_call_suffix,NONTERMINAL,_generic_call_expression
kotlin,_expression,NONTERMINAL,indexing_expression
kotlin,indexing_suffix,NONTERMINAL,indexing_expression
kotlin,_expression,NONTERMINAL,navigation_expression
kotlin,navigation_suffix,NONTERMINAL,navigation_expression
kotlin,_expression,NONTERMINAL,prefix_expression
kotlin,_prefix_unary_operator,NONTERMINAL,prefix_expression
kotlin,annotation,NONTERMINAL,prefix_expression
kotlin,label,NONTERMINAL,prefix_expression
kotlin,_as_operator,NONTERMINAL,as_expression
kotlin,_expression,NONTERMINAL,as_expression
kotlin,_type,NONTERMINAL,as_expression
kotlin,_expression,NONTERMINAL,spread_expression
kotlin,additive_expression,NONTERMINAL,_binary_expression
kotlin,check_expression,NONTERMINAL,_binary_expression
kotlin,comparison_expression,NONTERMINAL,_binary_expression
kotlin,conjunction_expression,NONTERMINAL,_binary_expression
kotlin,disjunction_expression,NONTERMINAL,_binary_expression
kotlin,elvis_expression,NONTERMINAL,_binary_expression
kotlin,equality_expression,NONTERMINAL,_binary_expression
kotlin,infix_expression,NONTERMINAL,_binary_expression
kotlin,multiplicative_expression,NONTERMINAL,_binary_expression
kotlin,range_expression,NONTERMINAL,_binary_expression
kotlin,_expression,NONTERMINAL,multiplicative_expression
kotlin,_multiplicative_operator,NONTERMINAL,multiplicative_expression
kotlin,_additive_operator,NONTERMINAL,additive_expression
kotlin,_expression,NONTERMINAL,additive_expression
kotlin,_expression,NONTERMINAL,range_expression
kotlin,_expression,NONTERMINAL,infix_expression
kotlin,simple_identifier,NONTERMINAL,infix_expression
kotlin,_expression,NONTERMINAL,elvis_expression
kotlin,_expression,NONTERMINAL,check_expression
kotlin,_in_operator,NONTERMINAL,check_expression
kotlin,_is_operator,NONTERMINAL,check_expression
kotlin,_type,NONTERMINAL,check_expression
kotlin,_comparison_operator,NONTERMINAL,comparison_expression
kotlin,_expression,NONTERMINAL,comparison_expression
kotlin,_equality_operator,NONTERMINAL,equality_expression
kotlin,_expression,NONTERMINAL,equality_expression
kotlin,_expression,NONTERMINAL,conjunction_expression
kotlin,_expression,NONTERMINAL,disjunction_expression
kotlin,_expression,NONTERMINAL,indexing_suffix
kotlin,_member_access_operator,NONTERMINAL,navigation_suffix
kotlin,parenthesized_expression,NONTERMINAL,navigation_suffix
kotlin,simple_identifier,NONTERMINAL,navigation_suffix
kotlin,type_arguments,NONTERMINAL,navigation_suffix
kotlin,annotated_lambda,NONTERMINAL,call_suffix
kotlin,type_arguments,NONTERMINAL,call_suffix
kotlin,value_arguments,NONTERMINAL,call_suffix
kotlin,annotated_lambda,NONTERMINAL,_generic_call_suffix
kotlin,type_arguments,NONTERMINAL,_generic_call_suffix
kotlin,value_arguments,NONTERMINAL,_generic_call_suffix
kotlin,annotation,NONTERMINAL,annotated_lambda
kotlin,label,NONTERMINAL,annotated_lambda
kotlin,lambda_literal,NONTERMINAL,annotated_lambda
kotlin,type_projection,NONTERMINAL,type_arguments
kotlin,value_argument,NONTERMINAL,value_arguments
kotlin,_expression,NONTERMINAL,value_argument
kotlin,annotation,NONTERMINAL,value_argument
kotlin,simple_identifier,NONTERMINAL,value_argument
kotlin,_function_literal,NONTERMINAL,_primary_expression
kotlin,_generic_call_expression,NONTERMINAL,_primary_expression
kotlin,_literal_constant,NONTERMINAL,_primary_expression
kotlin,call_expression,NONTERMINAL,_primary_expression
kotlin,callable_reference,NONTERMINAL,_primary_expression
kotlin,collection_literal,NONTERMINAL,_primary_expression
kotlin,if_expression,NONTERMINAL,_primary_expression
kotlin,jump_expression,NONTERMINAL,_primary_expression
kotlin,object_literal,NONTERMINAL,_primary_expression
kotlin,parenthesized_expression,NONTERMINAL,_primary_expression
kotlin,simple_identifier,NONTERMINAL,_primary_expression
kotlin,string_literal,NONTERMINAL,_primary_expression
kotlin,super_expression,NONTERMINAL,_primary_expression
kotlin,this_expression,NONTERMINAL,_primary_expression
kotlin,try_expression,NONTERMINAL,_primary_expression
kotlin,when_expression,NONTERMINAL,_primary_expression
kotlin,_expression,NONTERMINAL,parenthesized_expression
kotlin,_expression,NONTERMINAL,collection_literal
kotlin,bin_literal,NONTERMINAL,_literal_constant
kotlin,boolean_literal,NONTERMINAL,_literal_constant
kotlin,character_literal,NONTERMINAL,_literal_constant
kotlin,hex_literal,NONTERMINAL,_literal_constant
kotlin,integer_literal,NONTERMINAL,_literal_constant
kotlin,long_literal,NONTERMINAL,_literal_constant
kotlin,null_literal,NONTERMINAL,_literal_constant
kotlin,real_literal,NONTERMINAL,_literal_constant
kotlin,unsigned_literal,NONTERMINAL,_literal_constant
kotlin,_interpolation,NONTERMINAL,string_literal
kotlin,_string_end,NONTERMINAL,string_literal
kotlin,_string_start,NONTERMINAL,string_literal
kotlin,string_content,NONTERMINAL,string_literal
kotlin,_expression,NONTERMINAL,line_string_expression
kotlin,_expression,NONTERMINAL,_interpolation
kotlin,_interpolation_expression_start,NONTERMINAL,_interpolation
kotlin,_interpolation_identifier_start,NONTERMINAL,_interpolation
kotlin,simple_identifier,NONTERMINAL,_interpolation
kotlin,lambda_parameters,NONTERMINAL,lambda_literal
kotlin,statements,NONTERMINAL,lambda_literal
kotlin,_name_based_destructuring_entry,NONTERMINAL,multi_variable_declaration
kotlin,_positional_destructuring_entry,NONTERMINAL,multi_variable_declaration
kotlin,_lambda_parameter,NONTERMINAL,lambda_parameters
kotlin,_type,NONTERMINAL,_lambda_parameter
kotlin,multi_variable_declaration,NONTERMINAL,_lambda_parameter
kotlin,variable_declaration,NONTERMINAL,_lambda_parameter
kotlin,_simple_user_type,NONTERMINAL,anonymous_function
kotlin,_type,NONTERMINAL,anonymous_function
kotlin,function_body,NONTERMINAL,anonymous_function
kotlin,function_value_parameters,NONTERMINAL,anonymous_function
kotlin,anonymous_function,NONTERMINAL,_function_literal
kotlin,lambda_literal,NONTERMINAL,_function_literal
kotlin,_delegation_specifiers,NONTERMINAL,object_literal
kotlin,class_body,NONTERMINAL,object_literal
kotlin,_this_at,NONTERMINAL,this_expression
kotlin,_super_at,NONTERMINAL,super_expression
kotlin,_type,NONTERMINAL,super_expression
kotlin,_expression,NONTERMINAL,if_expression
kotlin,control_structure_body,NONTERMINAL,if_expression
kotlin,_expression,NONTERMINAL,when_subject
kotlin,annotation,NONTERMINAL,when_subject
kotlin,variable_declaration,NONTERMINAL,when_subject
kotlin,when_entry,NONTERMINAL,when_expression
kotlin,when_subject,NONTERMINAL,when_expression
kotlin,_semi,NONTERMINAL,when_entry
kotlin,control_structure_body,NONTERMINAL,when_entry
kotlin,guard_condition,NONTERMINAL,when_entry
kotlin,when_condition,NONTERMINAL,when_entry
kotlin,_expression,NONTERMINAL,guard_condition
kotlin,_expression,NONTERMINAL,when_condition
kotlin,range_test,NONTERMINAL,when_condition
kotlin,type_test,NONTERMINAL,when_condition
kotlin,_expression,NONTERMINAL,range_test
kotlin,_in_operator,NONTERMINAL,range_test
kotlin,_is_operator,NONTERMINAL,type_test
kotlin,_type,NONTERMINAL,type_test
kotlin,_block,NONTERMINAL,try_expression
kotlin,catch_block,NONTERMINAL,try_expression
kotlin,finally_block,NONTERMINAL,try_expression
kotlin,_block,NONTERMINAL,catch_block
kotlin,_type,NONTERMINAL,catch_block
kotlin,annotation,NONTERMINAL,catch_block
kotlin,simple_identifier,NONTERMINAL,catch_block
kotlin,_block,NONTERMINAL,finally_block
kotlin,_break_at,NONTERMINAL,jump_expression
kotlin,_continue_at,NONTERMINAL,jump_expression
kotlin,_expression,NONTERMINAL,jump_expression
kotlin,_return_at,NONTERMINAL,jump_expression
kotlin,simple_identifier,NONTERMINAL,callable_reference
kotlin,_postfix_unary_operator,NONTERMINAL,_postfix_unary_suffix
kotlin,indexing_suffix,NONTERMINAL,_postfix_unary_suffix
kotlin,navigation_suffix,NONTERMINAL,_postfix_unary_suffix
kotlin,_postfix_unary_suffix,NONTERMINAL,_postfix_unary_expression
kotlin,_primary_expression,NONTERMINAL,_postfix_unary_expression
kotlin,_postfix_unary_expression,NONTERMINAL,directly_assignable_expression
kotlin,simple_identifier,NONTERMINAL,directly_assignable_expression
kotlin,_modifier,NONTERMINAL,modifiers
kotlin,annotation,NONTERMINAL,modifiers
kotlin,annotation,NONTERMINAL,parameter_modifiers
kotlin,parameter_modifier,NONTERMINAL,parameter_modifiers
kotlin,class_modifier,NONTERMINAL,_modifier
kotlin,function_modifier,NONTERMINAL,_modifier
kotlin,inheritance_modifier,NONTERMINAL,_modifier
kotlin,member_modifier,NONTERMINAL,_modifier
kotlin,parameter_modifier,NONTERMINAL,_modifier
kotlin,platform_modifier,NONTERMINAL,_modifier
kotlin,property_modifier,NONTERMINAL,_modifier
kotlin,visibility_modifier,NONTERMINAL,_modifier
kotlin,_type_modifier,NONTERMINAL,type_modifiers
kotlin,annotation,NONTERMINAL,_type_modifier
kotlin,_type_parameter_modifier,NONTERMINAL,type_parameter_modifiers
kotlin,annotation,NONTERMINAL,_type_parameter_modifier
kotlin,reification_modifier,NONTERMINAL,_type_parameter_modifier
kotlin,variance_modifier,NONTERMINAL,_type_parameter_modifier
kotlin,_multi_annotation,NONTERMINAL,annotation
kotlin,_single_annotation,NONTERMINAL,annotation
kotlin,_unescaped_annotation,NONTERMINAL,_single_annotation
kotlin,use_site_target,NONTERMINAL,_single_annotation
kotlin,_unescaped_annotation,NONTERMINAL,_multi_annotation
kotlin,use_site_target,NONTERMINAL,_multi_annotation
kotlin,_annotation_constructor_invocation,NONTERMINAL,_unescaped_annotation
kotlin,user_type,NONTERMINAL,_unescaped_annotation
kotlin,_lexical_identifier,NONTERMINAL,simple_identifier
kotlin,simple_identifier,NONTERMINAL,identifier
kotlin,_import_dot,NONTERMINAL,_import_identifier
kotlin,_import_identifier,NONTERMINAL,_import_identifier
kotlin,simple_identifier,NONTERMINAL,_import_identifier
kotlin,_lexical_identifier,NONTERMINAL,_return_at
kotlin,_lexical_identifier,NONTERMINAL,_continue_at
kotlin,_lexical_identifier,NONTERMINAL,_break_at
kotlin,_lexical_identifier,NONTERMINAL,_this_at
kotlin,_lexical_identifier,NONTERMINAL,_super_at
kotlin,_type,NONTERMINAL,_super_at
kotlin,bin_literal,NONTERMINAL,unsigned_literal
kotlin,hex_literal,NONTERMINAL,unsigned_literal
kotlin,integer_literal,NONTERMINAL,unsigned_literal
kotlin,bin_literal,NONTERMINAL,long_literal
kotlin,hex_literal,NONTERMINAL,long_literal
kotlin,integer_literal,NONTERMINAL,long_literal
kotlin,character_escape_seq,NONTERMINAL,character_literal
kotlin,_escaped_identifier,NONTERMINAL,character_escape_seq
kotlin,_uni_character_literal,NONTERMINAL,character_escape_seq
kotlin,_alpha_identifier,NONTERMINAL,_lexical_identifier
kotlin,_backtick_identifier,NONTERMINAL,_lexical_identifier
swift,_semi,NONTERMINAL,source_file
swift,_top_level_statement,NONTERMINAL,source_file
swift,shebang_line,NONTERMINAL,source_file
swift,_explicit_semi,NONTERMINAL,_semi
swift,_implicit_semi,NONTERMINAL,_semi
swift,_hash_symbol,NONTERMINAL,shebang_line
swift,_contextual_simple_identifier,NONTERMINAL,simple_identifier
swift,_parameter_ownership_modifier,NONTERMINAL,_contextual_simple_identifier
swift,_dot,NONTERMINAL,identifier
swift,simple_identifier,NONTERMINAL,identifier
swift,_string_literal,NONTERMINAL,_basic_literal
swift,bin_literal,NONTERMINAL,_basic_literal
swift,boolean_literal,NONTERMINAL,_basic_literal
swift,hex_literal,NONTERMINAL,_basic_literal
swift,integer_literal,NONTERMINAL,_basic_literal
swift,nil_literal,NONTERMINAL,_basic_literal
swift,oct_literal,NONTERMINAL,_basic_literal
swift,real_literal,NONTERMINAL,_basic_literal
swift,regex_literal,NONTERMINAL,_basic_literal
swift,line_string_literal,NONTERMINAL,_string_literal
swift,multi_line_string_literal,NONTERMINAL,_string_literal
swift,raw_string_literal,NONTERMINAL,_string_literal
swift,_interpolation,NONTERMINAL,line_string_literal
swift,_line_string_content,NONTERMINAL,line_string_literal
swift,line_str_text,NONTERMINAL,_line_string_content
swift,str_escaped_char,NONTERMINAL,_line_string_content
swift,_escaped_identifier,NONTERMINAL,str_escaped_char
swift,_uni_character_literal,NONTERMINAL,str_escaped_char
swift,_interpolation,NONTERMINAL,multi_line_string_literal
swift,_multi_line_string_content,NONTERMINAL,multi_line_string_literal
swift,raw_str_continuing_indicator,NONTERMINAL,raw_string_literal
swift,raw_str_end_part,NONTERMINAL,raw_string_literal
swift,raw_str_interpolation,NONTERMINAL,raw_string_literal
swift,raw_str_part,NONTERMINAL,raw_string_literal
swift,_interpolation_contents,NONTERMINAL,raw_str_interpolation
swift,raw_str_interpolation_start,NONTERMINAL,raw_str_interpolation
swift,multi_line_str_text,NONTERMINAL,_multi_line_string_content
swift,str_escaped_char,NONTERMINAL,_multi_line_string_content
swift,_interpolation_contents,NONTERMINAL,_interpolation
swift,value_argument,NONTERMINAL,_interpolation_contents
swift,_extended_regex_literal,NONTERMINAL,regex_literal
swift,_multiline_regex_literal,NONTERMINAL,regex_literal
swift,_oneline_regex_literal,NONTERMINAL,regex_literal
swift,_hash_symbol,NONTERMINAL,_extended_regex_literal
swift,_hash_symbol,NONTERMINAL,_multiline_regex_literal
swift,_possibly_implicitly_unwrapped_type,NONTERMINAL,type_annotation
swift,_type,NONTERMINAL,_possibly_implicitly_unwrapped_type
swift,_unannotated_type,NONTERMINAL,_type
swift,type_modifiers,NONTERMINAL,_type
swift,array_type,NONTERMINAL,_unannotated_type
swift,bracket_qualified_type,NONTERMINAL,_unannotated_type
swift,dictionary_type,NONTERMINAL,_unannotated_type
swift,existential_type,NONTERMINAL,_unannotated_type
swift,function_type,NONTERMINAL,_unannotated_type
swift,metatype,NONTERMINAL,_unannotated_type
swift,opaque_type,NONTERMINAL,_unannotated_type
swift,optional_type,NONTERMINAL,_unannotated_type
swift,protocol_composition_type,NONTERMINAL,_unannotated_type
swift,suppressed_constraint,NONTERMINAL,_unannotated_type
swift,tuple_type,NONTERMINAL,_unannotated_type
swift,type_pack_expansion,NONTERMINAL,_unannotated_type
swift,type_parameter_pack,NONTERMINAL,_unannotated_type
swift,user_type,NONTERMINAL,_unannotated_type
swift,_dot,NONTERMINAL,user_type
swift,_simple_user_type,NONTERMINAL,user_type
swift,simple_identifier,NONTERMINAL,_simple_user_type
swift,type_arguments,NONTERMINAL,_simple_user_type
swift,_parenthesized_type,NONTERMINAL,tuple_type
swift,tuple_type_item,NONTERMINAL,tuple_type
swift,_tuple_type_item_identifier,NONTERMINAL,tuple_type_item
swift,_type,NONTERMINAL,tuple_type_item
swift,parameter_modifiers,NONTERMINAL,tuple_type_item
swift,simple_identifier,NONTERMINAL,_tuple_type_item_identifier
swift,wildcard_pattern,NONTERMINAL,_tuple_type_item_identifier
swift,_arrow_operator,NONTERMINAL,function_type
swift,_async_keyword,NONTERMINAL,function_type
swift,_type,NONTERMINAL,function_type
swift,_unannotated_type,NONTERMINAL,function_type
swift,throws,NONTERMINAL,function_type
swift,throws_clause,NONTERMINAL,function_type
swift,tuple_type,NONTERMINAL,function_type
swift,_type,NONTERMINAL,array_type
swift,_type,NONTERMINAL,dictionary_type
swift,_double_optional,NONTERMINAL,optional_type
swift,_immediate_quest,NONTERMINAL,optional_type
swift,array_type,NONTERMINAL,optional_type
swift,dictionary_type,NONTERMINAL,optional_type
swift,tuple_type,NONTERMINAL,optional_type
swift,user_type,NONTERMINAL,optional_type
swift,_unannotated_type,NONTERMINAL,metatype
swift,array_type,NONTERMINAL,bracket_qualified_type
swift,dictionary_type,NONTERMINAL,bracket_qualified_type
swift,simple_identifier,NONTERMINAL,bracket_qualified_type
swift,_unannotated_type,NONTERMINAL,opaque_type
swift,_unannotated_type,NONTERMINAL,existential_type
swift,_unannotated_type,NONTERMINAL,type_parameter_pack
swift,_unannotated_type,NONTERMINAL,type_pack_expansion
swift,_unannotated_type,NONTERMINAL,protocol_composition_type
swift,simple_identifier,NONTERMINAL,suppressed_constraint
swift,_binary_expression,NONTERMINAL,_expression
swift,_expression,NONTERMINAL,_expression
swift,_immediate_quest,NONTERMINAL,_expression
swift,_primary_expression,NONTERMINAL,_expression
swift,_unary_expression,NONTERMINAL,_expression
swift,assignment,NONTERMINAL,_expression
swift,if_statement,NONTERMINAL,_expression
swift,simple_identifier,NONTERMINAL,_expression
swift,switch_statement,NONTERMINAL,_expression
swift,ternary_expression,NONTERMINAL,_expression
swift,value_pack_expansion,NONTERMINAL,_expression
swift,value_parameter_pack,NONTERMINAL,_expression
swift,as_expression,NONTERMINAL,_unary_expression
swift,call_expression,NONTERMINAL,_unary_expression
swift,constructor_expression,NONTERMINAL,_unary_expression
swift,diagnostic,NONTERMINAL,_unary_expression
swift,directive,NONTERMINAL,_unary_expression
swift,macro_invocation,NONTERMINAL,_unary_expression
swift,navigation_expression,NONTERMINAL,_unary_expression
swift,open_end_range_expression,NONTERMINAL,_unary_expression
swift,open_start_range_expression,NONTERMINAL,_unary_expression
swift,postfix_expression,NONTERMINAL,_unary_expression
swift,prefix_expression,NONTERMINAL,_unary_expression
swift,selector_expression,NONTERMINAL,_unary_expression
swift,_expression,NONTERMINAL,postfix_expression
swift,_postfix_unary_operator,NONTERMINAL,postfix_expression
swift,array_type,NONTERMINAL,constructor_expression
swift,constructor_suffix,NONTERMINAL,constructor_expression
swift,dictionary_type,NONTERMINAL,constructor_expression
swift,user_type,NONTERMINAL,constructor_expression
swift,dictionary_type,NONTERMINAL,_parenthesized_type
swift,existential_type,NONTERMINAL,_parenthesized_type
swift,opaque_type,NONTERMINAL,_parenthesized_type
swift,_expression,NONTERMINAL,navigation_expression
swift,_navigable_type_expression,NONTERMINAL,navigation_expression
swift,_parenthesized_type,NONTERMINAL,navigation_expression
swift,navigation_suffix,NONTERMINAL,navigation_expression
swift,array_type,NONTERMINAL,_navigable_type_expression
swift,dictionary_type,NONTERMINAL,_navigable_type_expression
swift,user_type,NONTERMINAL,_navigable_type_expression
swift,_expression,NONTERMINAL,open_start_range_expression
swift,_range_operator,NONTERMINAL,open_start_range_expression
swift,_open_ended_range_operator,NONTERMINAL,_range_operator
swift,_three_dot_operator,NONTERMINAL,_range_operator
swift,_expression,NONTERMINAL,open_end_range_expression
swift,_three_dot_operator,NONTERMINAL,open_end_range_expression
swift,_expression,NONTERMINAL,prefix_expression
swift,_prefix_unary_operator,NONTERMINAL,prefix_expression
swift,_expression,NONTERMINAL,as_expression
swift,_type,NONTERMINAL,as_expression
swift,as_operator,NONTERMINAL,as_expression
swift,_expression,NONTERMINAL,selector_expression
swift,_hash_symbol,NONTERMINAL,selector_expression
swift,additive_expression,NONTERMINAL,_binary_expression
swift,bitwise_operation,NONTERMINAL,_binary_expression
swift,check_expression,NONTERMINAL,_binary_expression
swift,comparison_expression,NONTERMINAL,_binary_expression
swift,conjunction_expression,NONTERMINAL,_binary_expression
swift,disjunction_expression,NONTERMINAL,_binary_expression
swift,equality_expression,NONTERMINAL,_binary_expression
swift,infix_expression,NONTERMINAL,_binary_expression
swift,multiplicative_expression,NONTERMINAL,_binary_expression
swift,nil_coalescing_expression,NONTERMINAL,_binary_expression
swift,range_expression,NONTERMINAL,_binary_expression
swift,_expression,NONTERMINAL,multiplicative_expression
swift,_multiplicative_operator,NONTERMINAL,multiplicative_expression
swift,_additive_operator,NONTERMINAL,additive_expression
swift,_expression,NONTERMINAL,additive_expression
swift,_expr_hack_at_ternary_binary_suffix,NONTERMINAL,range_expression
swift,_expression,NONTERMINAL,range_expression
swift,_range_operator,NONTERMINAL,range_expression
swift,_expr_hack_at_ternary_binary_suffix,NONTERMINAL,infix_expression
swift,_expression,NONTERMINAL,infix_expression
swift,custom_operator,NONTERMINAL,infix_expression
swift,_expr_hack_at_ternary_binary_suffix,NONTERMINAL,nil_coalescing_expression
swift,_expression,NONTERMINAL,nil_coalescing_expression
swift,_nil_coalescing_operator,NONTERMINAL,nil_coalescing_expression
swift,_expression,NONTERMINAL,check_expression
swift,_is_operator,NONTERMINAL,check_expression
swift,_type,NONTERMINAL,check_expression
swift,_comparison_operator,NONTERMINAL,comparison_expression
swift,_expr_hack_at_ternary_binary_suffix,NONTERMINAL,comparison_expression
swift,_expression,NONTERMINAL,comparison_expression
swift,_equality_operator,NONTERMINAL,equality_expression
swift,_expr_hack_at_ternary_binary_suffix,NONTERMINAL,equality_expression
swift,_expression,NONTERMINAL,equality_expression
swift,_conjunction_operator,NONTERMINAL,conjunction_expression
swift,_expr_hack_at_ternary_binary_suffix,NONTERMINAL,conjunction_expression
swift,_expression,NONTERMINAL,conjunction_expression
swift,_disjunction_operator,NONTERMINAL,disjunction_expression
swift,_expr_hack_at_ternary_binary_suffix,NONTERMINAL,disjunction_expression
swift,_expression,NONTERMINAL,disjunction_expression
swift,_bitwise_binary_operator,NONTERMINAL,bitwise_operation
swift,_expr_hack_at_ternary_binary_suffix,NONTERMINAL,bitwise_operation
swift,_expression,NONTERMINAL,bitwise_operation
swift,_custom_operator,NONTERMINAL,custom_operator
swift,_dot,NONTERMINAL,navigation_suffix
swift,integer_literal,NONTERMINAL,navigation_suffix
swift,simple_identifier,NONTERMINAL,navigation_suffix
swift,_fn_call_lambda_arguments,NONTERMINAL,call_suffix
swift,value_arguments,NONTERMINAL,call_suffix
swift,_constructor_value_arguments,NONTERMINAL,constructor_suffix
swift,_fn_call_lambda_arguments,NONTERMINAL,constructor_suffix
swift,value_argument,NONTERMINAL,_constructor_value_arguments
swift,lambda_literal,NONTERMINAL,_fn_call_lambda_arguments
swift,simple_identifier,NONTERMINAL,_fn_call_lambda_arguments
swift,_type,NONTERMINAL,type_arguments
swift,value_argument,NONTERMINAL,value_arguments
swift,simple_identifier,NONTERMINAL,value_argument_label
swift,_expression,NONTERMINAL,value_argument
swift,type_modifiers,NONTERMINAL,value_argument
swift,value_argument_label,NONTERMINAL,value_argument
swift,_binary_expression,NONTERMINAL,try_expression
swift,_expression,NONTERMINAL,try_expression
swift,await_expression,NONTERMINAL,try_expression
swift,call_expression,NONTERMINAL,try_expression
swift,ternary_expression,NONTERMINAL,try_expression
swift,try_operator,NONTERMINAL,try_expression
swift,_await_operator,NONTERMINAL,await_expression
swift,_expression,NONTERMINAL,await_expression
swift,call_expression,NONTERMINAL,await_expression
swift,ternary_expression,NONTERMINAL,await_expression
swift,_consume_operator,NONTERMINAL,consume_expression
swift,_expression,NONTERMINAL,consume_expression
swift,call_expression,NONTERMINAL,consume_expression
swift,ternary_expression,NONTERMINAL,consume_expression
swift,_expr_hack_at_ternary_binary_suffix,NONTERMINAL,ternary_expression
swift,_expression,NONTERMINAL,ternary_expression
swift,_quest,NONTERMINAL,ternary_expression
swift,_expression,NONTERMINAL,_expr_hack_at_ternary_binary_suffix
swift,expr_hack_at_ternary_binary_call,NONTERMINAL,_expr_hack_at_ternary_binary_suffix
swift,_expression,NONTERMINAL,expr_hack_at_ternary_binary_call
swift,expr_hack_at_ternary_binary_call_suffix,NONTERMINAL,expr_hack_at_ternary_binary_call
swift,value_arguments,NONTERMINAL,expr_hack_at_ternary_binary_call_suffix
swift,_expression,NONTERMINAL,call_expression
swift,call_suffix,NONTERMINAL,call_expression
swift,_hash_symbol,NONTERMINAL,macro_invocation
swift,call_suffix,NONTERMINAL,macro_invocation
swift,simple_identifier,NONTERMINAL,macro_invocation
swift,type_parameters,NONTERMINAL,macro_invocation
swift,_basic_literal,NONTERMINAL,_primary_expression
swift,_referenceable_operator,NONTERMINAL,_primary_expression
swift,_three_dot_operator,NONTERMINAL,_primary_expression
swift,array_literal,NONTERMINAL,_primary_expression
swift,await_expression,NONTERMINAL,_primary_expression
swift,consume_expression,NONTERMINAL,_primary_expression
swift,dictionary_literal,NONTERMINAL,_primary_expression
swift,discard_statement,NONTERMINAL,_primary_expression
swift,key_path_expression,NONTERMINAL,_primary_expression
swift,key_path_string_expression,NONTERMINAL,_primary_expression
swift,lambda_literal,NONTERMINAL,_primary_expression
swift,playground_literal,NONTERMINAL,_primary_expression
swift,self_expression,NONTERMINAL,_primary_expression
swift,special_literal,NONTERMINAL,_primary_expression
swift,super_expression,NONTERMINAL,_primary_expression
swift,try_expression,NONTERMINAL,_primary_expression
swift,tuple_expression,NONTERMINAL,_primary_expression
swift,_expression,NONTERMINAL,tuple_expression
swift,simple_identifier,NONTERMINAL,tuple_expression
swift,_expression,NONTERMINAL,array_literal
swift,_dictionary_literal_item,NONTERMINAL,dictionary_literal
swift,_expression,NONTERMINAL,_dictionary_literal_item
swift,_hash_symbol,NONTERMINAL,special_literal
swift,_expression,NONTERMINAL,playground_literal
swift,_hash_symbol,NONTERMINAL,playground_literal
swift,simple_identifier,NONTERMINAL,playground_literal
swift,_lambda_type_declaration,NONTERMINAL,lambda_literal
swift,statements,NONTERMINAL,lambda_literal
swift,attribute,NONTERMINAL,_lambda_type_declaration
swift,capture_list,NONTERMINAL,_lambda_type_declaration
