language,axis,feature,exact_vector_class,support_cases
csharp,relation,field:expression>postfix_unary_expression,ts_1178,1
csharp,relation,field:expression>predefined_type,ts_1179,3
csharp,relation,field:function>generic_name,ts_1180,2
csharp,relation,field:function>identifier,ts_1181,18
csharp,relation,field:function>is_expression,ts_1182,1
csharp,relation,field:function>member_access_expression,ts_1183,15
csharp,relation,field:initializer>initializer_expression,ts_1184,3
csharp,relation,field:initializer>variable_declaration,ts_0888,1
csharp,relation,field:left>and_pattern,ts_1037,1
csharp,relation,field:left>as_expression,ts_1064,1
csharp,relation,field:left>binary_expression,ts_1185,5
csharp,relation,field:left>boolean_literal,ts_1064,1
csharp,relation,field:left>cast_expression,ts_1087,1
csharp,relation,field:left>conditional_access_expression,ts_1186,2
csharp,relation,field:left>constant_pattern,ts_1187,1
csharp,relation,field:left>element_access_expression,ts_1069,3
csharp,relation,field:left>element_binding_expression,ts_1070,2
csharp,relation,field:left>identifier,ts_1188,53
csharp,relation,field:left>integer_literal,ts_1189,5
csharp,relation,field:left>is_pattern_expression,ts_1064,1
csharp,relation,field:left>list_pattern,ts_1037,1
csharp,relation,field:left>member_access_expression,ts_1190,6
csharp,relation,field:left>parenthesized_expression,ts_1191,3
csharp,relation,field:left>prefix_unary_expression,ts_1192,2
csharp,relation,field:left>range_expression,ts_1065,1
csharp,relation,field:left>relational_pattern,ts_1009,1
csharp,relation,field:left>tuple_expression,ts_1193,3
csharp,relation,field:left>tuple_pattern,ts_0888,1
csharp,relation,field:left>type_pattern,ts_1194,2
csharp,relation,field:left>unary_expression,ts_0870,1
csharp,relation,field:left>with_expression,ts_1098,1
csharp,relation,field:name>generic_name,ts_1195,2
csharp,relation,field:name>identifier,ts_0879,160
csharp,relation,field:name>qualified_name,ts_1035,1
csharp,relation,field:parameters>bracketed_parameter_list,ts_0912,2
csharp,relation,field:parameters>implicit_parameter,ts_0962,6
csharp,relation,field:parameters>modifier,ts_1159,1
csharp,relation,field:parameters>parameter_list,ts_1196,97
csharp,relation,field:pattern>constant_pattern,ts_1197,4
csharp,relation,field:pattern>declaration_pattern,ts_1123,1
csharp,relation,field:pattern>list_pattern,ts_1037,1
csharp,relation,field:pattern>negated_pattern,ts_0981,1
csharp,relation,field:pattern>or_pattern,ts_1198,3
csharp,relation,field:pattern>parenthesized_pattern,ts_0990,1
csharp,relation,field:pattern>recursive_pattern,ts_1199,4
csharp,relation,field:qualifier>generic_name,ts_1200,1
csharp,relation,field:qualifier>identifier,ts_1201,9
csharp,relation,field:rank>array_rank_specifier,ts_0883,11
csharp,relation,field:returns>function_pointer_type,ts_0914,1
csharp,relation,field:returns>generic_name,ts_0949,1
csharp,relation,field:returns>identifier,ts_0949,1
csharp,relation,field:returns>predefined_type,ts_1202,30
csharp,relation,field:returns>qualified_name,ts_0939,1
csharp,relation,field:returns>ref_type,ts_0914,1
csharp,relation,field:right>and_pattern,ts_1009,1
csharp,relation,field:right>array_type,ts_1063,1
csharp,relation,field:right>binary_expression,ts_1203,10
csharp,relation,field:right>boolean_literal,ts_0870,1
csharp,relation,field:right>cast_expression,ts_1204,4
csharp,relation,field:right>collection_expression,ts_1088,1
csharp,relation,field:right>constant_pattern,ts_1187,1
csharp,relation,field:right>identifier,ts_1205,28
csharp,relation,field:right>implicit_type,ts_1182,1
csharp,relation,field:right>integer_literal,ts_1206,23
csharp,relation,field:right>invocation_expression,ts_1073,3
csharp,relation,field:right>is_expression,ts_1064,1
csharp,relation,field:right>list_pattern,ts_1037,1
csharp,relation,field:right>member_access_expression,ts_1207,2
csharp,relation,field:right>nullable_type,ts_1208,2
csharp,relation,field:right>object_creation_expression,ts_1075,2
csharp,relation,field:right>parenthesized_expression,ts_1094,1
csharp,relation,field:right>postfix_unary_expression,ts_1077,1
csharp,relation,field:right>predefined_type,ts_1209,4
csharp,relation,field:right>prefix_unary_expression,ts_1210,3
csharp,relation,field:right>relational_pattern,ts_1009,1
csharp,relation,field:right>string_literal,ts_1095,2
csharp,relation,field:right>switch_expression,ts_1096,1
csharp,relation,field:right>throw_expression,ts_1097,1
csharp,relation,field:right>tuple_expression,ts_1211,2
csharp,relation,field:right>type_pattern,ts_1212,1
csharp,relation,field:right>with_expression,ts_1098,1
csharp,relation,field:subscript>bracketed_argument_list,ts_0885,9
csharp,relation,field:type>array_type,ts_1213,10
csharp,relation,field:type>function_pointer_type,ts_0914,1
csharp,relation,field:type>generic_name,ts_1214,12
csharp,relation,field:type>identifier,ts_1215,54
csharp,relation,field:type>implicit_type,ts_1216,100
csharp,relation,field:type>nullable_type,ts_1217,3
csharp,relation,field:type>pointer_type,ts_0914,1
csharp,relation,field:type>predefined_type,ts_1218,93
csharp,relation,field:type>qualified_name,ts_1219,7
csharp,relation,field:type>ref_type,ts_1006,9
csharp,relation,field:type>scoped_type,ts_1011,2
csharp,relation,field:type>tuple_type,ts_1220,3
csharp,relation,field:type_parameters>type_parameter_list,ts_0887,5
csharp,relation,field:update>postfix_unary_expression,ts_0888,1
csharp,relation,field:value>arrow_expression_clause,ts_1221,5
csharp,relation,field:value>boolean_literal,ts_1222,1
csharp,relation,field:value>collection_expression,ts_1103,1
csharp,relation,field:value>element_access_expression,ts_1104,1
csharp,relation,field:value>identifier,ts_1223,5
csharp,relation,field:value>integer_literal,ts_1224,3
csharp,relation,field:value>parenthesized_expression,ts_1106,1
csharp,relation,field:value>prefix_unary_expression,ts_1108,2
csharp,relation,field_declaration>attribute_list,ts_1035,1
csharp,relation,field_declaration>modifier,ts_1225,5
csharp,relation,field_declaration>variable_declaration,ts_0950,6
csharp,relation,file_scoped_namespace_declaration>identifier,ts_0951,1
csharp,relation,finally_clause>block,ts_0916,1
csharp,relation,fixed_statement>block,ts_0952,1
csharp,relation,fixed_statement>variable_declaration,ts_0952,1
csharp,relation,for_statement>binary_expression,ts_0888,1
csharp,relation,for_statement>block,ts_0888,1
csharp,relation,for_statement>postfix_unary_expression,ts_0888,1
csharp,relation,for_statement>variable_declaration,ts_0888,1
csharp,relation,foreach_statement>block,ts_1103,1
csharp,relation,foreach_statement>cast_expression,ts_1103,1
csharp,relation,foreach_statement>expression_statement,ts_0888,1
csharp,relation,foreach_statement>identifier,ts_0953,2
csharp,relation,foreach_statement>implicit_type,ts_0953,2
csharp,relation,foreach_statement>predefined_type,ts_0888,1
csharp,relation,foreach_statement>tuple_pattern,ts_0888,1
csharp,relation,from_clause>identifier,ts_0954,1
csharp,relation,function_pointer_parameter>function_pointer_type,ts_0914,1
csharp,relation,function_pointer_parameter>predefined_type,ts_0914,1
csharp,relation,function_pointer_type>calling_convention,ts_0914,1
csharp,relation,function_pointer_type>function_pointer_parameter,ts_0914,1
csharp,relation,function_pointer_type>function_pointer_type,ts_0914,1
csharp,relation,function_pointer_type>predefined_type,ts_0914,1
csharp,relation,function_pointer_type>ref_type,ts_0914,1
csharp,relation,generic_name>identifier,ts_0955,20
csharp,relation,generic_name>type_argument_list,ts_0955,20
csharp,relation,global_attribute>attribute,ts_0956,1
csharp,relation,global_statement>expression_statement,ts_1226,14
csharp,relation,global_statement>if_statement,ts_1171,4
csharp,relation,global_statement>local_declaration_statement,ts_1227,53
csharp,relation,global_statement>local_function_statement,ts_1228,50
csharp,relation,goto_statement>identifier,ts_0932,1
csharp,relation,group_clause>identifier,ts_0954,1
csharp,relation,group_clause>member_access_expression,ts_0954,1
csharp,relation,if_statement>binary_expression,ts_1229,2
csharp,relation,if_statement>block,ts_1171,4
csharp,relation,if_statement>boolean_literal,ts_0932,1
csharp,relation,if_statement>is_pattern_expression,ts_1230,2
csharp,relation,if_statement>return_statement,ts_0932,1
csharp,relation,implicit_array_creation_expression>initializer_expression,ts_0960,2
csharp,relation,implicit_object_creation_expression>argument_list,ts_0961,1
csharp,relation,implicit_stackalloc_expression>initializer_expression,ts_0963,1
csharp,relation,indexer_declaration>accessor_list,ts_0912,2
csharp,relation,indexer_declaration>arrow_expression_clause,ts_0939,1
csharp,relation,indexer_declaration>bracketed_parameter_list,ts_0912,2
csharp,relation,indexer_declaration>modifier,ts_0939,1
csharp,relation,indexer_declaration>predefined_type,ts_0912,2
csharp,relation,initializer_expression>assignment_expression,ts_1184,3
csharp,relation,initializer_expression>initializer_expression,ts_1231,3
csharp,relation,initializer_expression>integer_literal,ts_1232,6
csharp,relation,interface_declaration>base_list,ts_1138,1
csharp,relation,interface_declaration>declaration_list,ts_0967,3
csharp,relation,interface_declaration>identifier,ts_0967,3
csharp,relation,interface_declaration>modifier,ts_1233,2
csharp,relation,interface_declaration>type_parameter_constraints_clause,ts_1233,2
csharp,relation,interface_declaration>type_parameter_list,ts_1233,2
csharp,relation,interpolated_string_expression>escape_sequence,ts_0969,1
csharp,relation,interpolated_string_expression>interpolation,ts_0969,1
csharp,relation,interpolated_string_expression>interpolation_quote,ts_0969,1
csharp,relation,interpolated_string_expression>interpolation_start,ts_0968,2
csharp,relation,interpolated_string_expression>string_content,ts_0968,2
csharp,relation,interpolation>identifier,ts_0969,1
csharp,relation,interpolation>integer_literal,ts_0969,1
csharp,relation,interpolation>interpolated_string_expression,ts_0969,1
csharp,relation,interpolation>interpolation_alignment_clause,ts_0969,1
csharp,relation,interpolation>interpolation_brace,ts_0969,1
csharp,relation,interpolation>interpolation_format_clause,ts_0969,1
csharp,relation,interpolation>invocation_expression,ts_0969,1
csharp,relation,interpolation_alignment_clause>integer_literal,ts_0969,1
csharp,relation,interpolation_alignment_clause>prefix_unary_expression,ts_0969,1
csharp,relation,invocation_expression>argument_list,ts_0876,36
csharp,relation,invocation_expression>generic_name,ts_1180,2
csharp,relation,invocation_expression>identifier,ts_1181,18
csharp,relation,invocation_expression>is_expression,ts_1182,1
csharp,relation,invocation_expression>member_access_expression,ts_1183,15
csharp,relation,is_expression>as_expression,ts_1064,1
csharp,relation,is_expression>identifier,ts_1234,5
csharp,relation,is_expression>implicit_type,ts_1182,1
csharp,relation,is_expression>nullable_type,ts_1235,1
csharp,relation,is_expression>predefined_type,ts_1209,4
csharp,relation,is_pattern_expression>constant_pattern,ts_1197,4
csharp,relation,is_pattern_expression>declaration_pattern,ts_1123,1
csharp,relation,is_pattern_expression>identifier,ts_1236,10
csharp,relation,is_pattern_expression>integer_literal,ts_1176,2
csharp,relation,is_pattern_expression>list_pattern,ts_1037,1
csharp,relation,is_pattern_expression>negated_pattern,ts_0981,1
csharp,relation,is_pattern_expression>object_creation_expression,ts_1064,1
csharp,relation,is_pattern_expression>or_pattern,ts_1198,3
csharp,relation,is_pattern_expression>parenthesized_pattern,ts_0990,1
csharp,relation,is_pattern_expression>recursive_pattern,ts_1199,4
csharp,relation,join_clause>identifier,ts_0954,1
csharp,relation,join_clause>member_access_expression,ts_0954,1
csharp,relation,labeled_statement>identifier,ts_0932,1
csharp,relation,labeled_statement>return_statement,ts_0932,1
csharp,relation,lambda_expression>assignment_expression,ts_1159,1
csharp,relation,lambda_expression>attribute_list,ts_1237,1
csharp,relation,lambda_expression>binary_expression,ts_1160,4
csharp,relation,lambda_expression>block,ts_1238,3
csharp,relation,lambda_expression>identifier,ts_1239,3
csharp,relation,lambda_expression>implicit_parameter,ts_0962,6
csharp,relation,lambda_expression>integer_literal,ts_1163,2
csharp,relation,lambda_expression>invocation_expression,ts_1164,2
csharp,relation,lambda_expression>member_access_expression,ts_0954,1
csharp,relation,lambda_expression>modifier,ts_1240,3
csharp,relation,lambda_expression>null_literal,ts_1165,1
csharp,relation,lambda_expression>parameter_list,ts_1241,8
csharp,relation,lambda_expression>tuple_expression,ts_0932,1
csharp,relation,let_clause>anonymous_object_creation_expression,ts_0954,1
csharp,relation,let_clause>identifier,ts_0954,1
csharp,relation,list_pattern>constant_pattern,ts_0972,2
csharp,relation,list_pattern>recursive_pattern,ts_1037,1
csharp,relation,list_pattern>slice_pattern,ts_0972,2
csharp,relation,local_declaration_statement>modifier,ts_1242,2
csharp,relation,local_declaration_statement>variable_declaration,ts_0973,104
csharp,relation,local_function_statement>arrow_expression_clause,ts_1243,2
csharp,relation,local_function_statement>attribute_list,ts_1080,1
csharp,relation,local_function_statement>block,ts_1244,49
csharp,relation,local_function_statement>identifier,ts_0974,51
csharp,relation,local_function_statement>modifier,ts_1245,1
csharp,relation,local_function_statement>parameter_list,ts_0974,51
csharp,relation,local_function_statement>predefined_type,ts_1246,49
csharp,relation,local_function_statement>ref_type,ts_1124,1
csharp,relation,local_function_statement>tuple_type,ts_0932,1
csharp,relation,lock_statement>block,ts_0920,1
csharp,relation,makeref_expression>identifier,ts_0975,1
csharp,relation,member_access_expression>conditional_access_expression,ts_1063,1
csharp,relation,member_access_expression>element_access_expression,ts_1047,1
csharp,relation,member_access_expression>generic_name,ts_1174,1
csharp,relation,member_access_expression>identifier,ts_0976,31
csharp,relation,member_access_expression>invocation_expression,ts_0932,1
csharp,relation,member_access_expression>member_access_expression,ts_1177,3
csharp,relation,member_access_expression>postfix_unary_expression,ts_1178,1
csharp,relation,member_access_expression>predefined_type,ts_1179,3
csharp,relation,member_binding_expression>identifier,ts_0977,3
csharp,relation,method_declaration>arrow_expression_clause,ts_1247,3
csharp,relation,method_declaration>attribute_list,ts_1248,2
csharp,relation,method_declaration>block,ts_1249,29
csharp,relation,method_declaration>explicit_interface_specifier,ts_1250,1
csharp,relation,method_declaration>generic_name,ts_0949,1
csharp,relation,method_declaration>identifier,ts_0978,31
csharp,relation,method_declaration>modifier,ts_1251,3
csharp,relation,method_declaration>parameter_list,ts_0978,31
csharp,relation,method_declaration>predefined_type,ts_1139,30
csharp,relation,method_declaration>qualified_name,ts_0939,1
csharp,relation,method_declaration>type_parameter_constraints_clause,ts_1250,1
csharp,relation,method_declaration>type_parameter_list,ts_1252,2
