language,source_node_or_rule,source_kind,frontend_stage,available
csharp,character_literal,node_type,RELATIONS_MAPPED,0
csharp,character_literal,node_type,SEMANTIC_PRESERVATION_PROVEN,0
csharp,character_literal,node_type,TOKEN_RECOGNIZED,1
csharp,character_literal,node_type,UASF_MAPPED,0
csharp,character_literal,node_type,UAST_STRUCTURE_MAPPED,0
csharp,character_literal,node_type,UAST_VALID,0
csharp,character_literal,rule,CST_STRUCTURED,0
csharp,character_literal,rule,FIELDS_MAPPED,0
csharp,character_literal,rule,LOWERING_RULE_PRESENT,0
csharp,character_literal,rule,PARSED,0
csharp,character_literal,rule,RELATIONS_MAPPED,0
csharp,character_literal,rule,SEMANTIC_PRESERVATION_PROVEN,0
csharp,character_literal,rule,TOKEN_RECOGNIZED,1
csharp,character_literal,rule,UASF_MAPPED,0
csharp,character_literal,rule,UAST_STRUCTURE_MAPPED,0
csharp,character_literal,rule,UAST_VALID,0
csharp,character_literal_content,node_type,CST_STRUCTURED,0
csharp,character_literal_content,node_type,FIELDS_MAPPED,0
csharp,character_literal_content,node_type,LOWERING_RULE_PRESENT,0
csharp,character_literal_content,node_type,PARSED,0
csharp,character_literal_content,node_type,RELATIONS_MAPPED,0
csharp,character_literal_content,node_type,SEMANTIC_PRESERVATION_PROVEN,0
csharp,character_literal_content,node_type,TOKEN_RECOGNIZED,1
csharp,character_literal_content,node_type,UASF_MAPPED,0
csharp,character_literal_content,node_type,UAST_STRUCTURE_MAPPED,0
csharp,character_literal_content,node_type,UAST_VALID,0
csharp,character_literal_content,rule,CST_STRUCTURED,0
csharp,character_literal_content,rule,FIELDS_MAPPED,0
csharp,character_literal_content,rule,LOWERING_RULE_PRESENT,0
csharp,character_literal_content,rule,PARSED,0
csharp,character_literal_content,rule,RELATIONS_MAPPED,0
csharp,character_literal_content,rule,SEMANTIC_PRESERVATION_PROVEN,0
csharp,character_literal_content,rule,TOKEN_RECOGNIZED,1
csharp,character_literal_content,rule,UASF_MAPPED,0
csharp,character_literal_content,rule,UAST_STRUCTURE_MAPPED,0
csharp,character_literal_content,rule,UAST_VALID,0
csharp,checked,node_type,CST_STRUCTURED,0
csharp,checked,node_type,FIELDS_MAPPED,0
csharp,checked,node_type,LOWERING_RULE_PRESENT,0
csharp,checked,node_type,PARSED,0
csharp,checked,node_type,RELATIONS_MAPPED,0
csharp,checked,node_type,SEMANTIC_PRESERVATION_PROVEN,0
csharp,checked,node_type,TOKEN_RECOGNIZED,1
csharp,checked,node_type,UASF_MAPPED,0
csharp,checked,node_type,UAST_STRUCTURE_MAPPED,0
csharp,checked,node_type,UAST_VALID,0
csharp,checked_expression,node_type,CST_STRUCTURED,0
csharp,checked_expression,node_type,FIELDS_MAPPED,0
csharp,checked_expression,node_type,LOWERING_RULE_PRESENT,0
csharp,checked_expression,node_type,PARSED,0
csharp,checked_expression,node_type,RELATIONS_MAPPED,0
csharp,checked_expression,node_type,SEMANTIC_PRESERVATION_PROVEN,0
csharp,checked_expression,node_type,TOKEN_RECOGNIZED,1
csharp,checked_expression,node_type,UASF_MAPPED,0
csharp,checked_expression,node_type,UAST_STRUCTURE_MAPPED,0
csharp,checked_expression,node_type,UAST_VALID,0
csharp,checked_expression,rule,CST_STRUCTURED,0
csharp,checked_expression,rule,FIELDS_MAPPED,0
csharp,checked_expression,rule,LOWERING_RULE_PRESENT,0
csharp,checked_expression,rule,PARSED,0
csharp,checked_expression,rule,RELATIONS_MAPPED,0
csharp,checked_expression,rule,SEMANTIC_PRESERVATION_PROVEN,0
csharp,checked_expression,rule,TOKEN_RECOGNIZED,1
csharp,checked_expression,rule,UASF_MAPPED,0
csharp,checked_expression,rule,UAST_STRUCTURE_MAPPED,0
csharp,checked_expression,rule,UAST_VALID,0
csharp,checked_statement,node_type,CST_STRUCTURED,0
csharp,checked_statement,node_type,FIELDS_MAPPED,0
csharp,checked_statement,node_type,LOWERING_RULE_PRESENT,0
csharp,checked_statement,node_type,PARSED,0
csharp,checked_statement,node_type,RELATIONS_MAPPED,0
csharp,checked_statement,node_type,SEMANTIC_PRESERVATION_PROVEN,0
csharp,checked_statement,node_type,TOKEN_RECOGNIZED,1
csharp,checked_statement,node_type,UASF_MAPPED,0
csharp,checked_statement,node_type,UAST_STRUCTURE_MAPPED,0
csharp,checked_statement,node_type,UAST_VALID,0
csharp,checked_statement,rule,CST_STRUCTURED,0
csharp,checked_statement,rule,FIELDS_MAPPED,0
csharp,checked_statement,rule,LOWERING_RULE_PRESENT,0
csharp,checked_statement,rule,PARSED,0
csharp,checked_statement,rule,RELATIONS_MAPPED,0
csharp,checked_statement,rule,SEMANTIC_PRESERVATION_PROVEN,0
csharp,checked_statement,rule,TOKEN_RECOGNIZED,1
csharp,checked_statement,rule,UASF_MAPPED,0
csharp,checked_statement,rule,UAST_STRUCTURE_MAPPED,0
csharp,checked_statement,rule,UAST_VALID,0
csharp,checksum,node_type,CST_STRUCTURED,0
csharp,checksum,node_type,FIELDS_MAPPED,0
csharp,checksum,node_type,LOWERING_RULE_PRESENT,0
csharp,checksum,node_type,PARSED,0
csharp,checksum,node_type,RELATIONS_MAPPED,0
csharp,checksum,node_type,SEMANTIC_PRESERVATION_PROVEN,0
csharp,checksum,node_type,TOKEN_RECOGNIZED,1
csharp,checksum,node_type,UASF_MAPPED,0
csharp,checksum,node_type,UAST_STRUCTURE_MAPPED,0
csharp,checksum,node_type,UAST_VALID,0
csharp,class,node_type,CST_STRUCTURED,0
csharp,class,node_type,FIELDS_MAPPED,0
csharp,class,node_type,LOWERING_RULE_PRESENT,0
csharp,class,node_type,PARSED,0
csharp,class,node_type,RELATIONS_MAPPED,0
csharp,class,node_type,SEMANTIC_PRESERVATION_PROVEN,0
csharp,class,node_type,TOKEN_RECOGNIZED,1
csharp,class,node_type,UASF_MAPPED,0
csharp,class,node_type,UAST_STRUCTURE_MAPPED,0
csharp,class,node_type,UAST_VALID,0
csharp,class_declaration,node_type,CST_STRUCTURED,0
csharp,class_declaration,node_type,FIELDS_MAPPED,0
csharp,class_declaration,node_type,LOWERING_RULE_PRESENT,0
csharp,class_declaration,node_type,PARSED,0
csharp,class_declaration,node_type,RELATIONS_MAPPED,0
csharp,class_declaration,node_type,SEMANTIC_PRESERVATION_PROVEN,0
csharp,class_declaration,node_type,TOKEN_RECOGNIZED,1
csharp,class_declaration,node_type,UASF_MAPPED,0
csharp,class_declaration,node_type,UAST_STRUCTURE_MAPPED,0
csharp,class_declaration,node_type,UAST_VALID,0
csharp,class_declaration,rule,CST_STRUCTURED,0
csharp,class_declaration,rule,FIELDS_MAPPED,0
csharp,class_declaration,rule,LOWERING_RULE_PRESENT,0
csharp,class_declaration,rule,PARSED,0
csharp,class_declaration,rule,RELATIONS_MAPPED,0
csharp,class_declaration,rule,SEMANTIC_PRESERVATION_PROVEN,0
csharp,class_declaration,rule,TOKEN_RECOGNIZED,1
csharp,class_declaration,rule,UASF_MAPPED,0
csharp,class_declaration,rule,UAST_STRUCTURE_MAPPED,0
csharp,class_declaration,rule,UAST_VALID,0
csharp,collection_element,node_type,CST_STRUCTURED,0
csharp,collection_element,node_type,FIELDS_MAPPED,0
csharp,collection_element,node_type,LOWERING_RULE_PRESENT,0
csharp,collection_element,node_type,PARSED,0
csharp,collection_element,node_type,RELATIONS_MAPPED,0
csharp,collection_element,node_type,SEMANTIC_PRESERVATION_PROVEN,0
csharp,collection_element,node_type,TOKEN_RECOGNIZED,1
csharp,collection_element,node_type,UASF_MAPPED,0
csharp,collection_element,node_type,UAST_STRUCTURE_MAPPED,0
csharp,collection_element,node_type,UAST_VALID,0
csharp,collection_element,rule,CST_STRUCTURED,0
csharp,collection_element,rule,FIELDS_MAPPED,0
csharp,collection_element,rule,LOWERING_RULE_PRESENT,0
csharp,collection_element,rule,PARSED,0
csharp,collection_element,rule,RELATIONS_MAPPED,0
csharp,collection_element,rule,SEMANTIC_PRESERVATION_PROVEN,0
csharp,collection_element,rule,TOKEN_RECOGNIZED,1
csharp,collection_element,rule,UASF_MAPPED,0
csharp,collection_element,rule,UAST_STRUCTURE_MAPPED,0
csharp,collection_element,rule,UAST_VALID,0
csharp,collection_expression,node_type,CST_STRUCTURED,0
csharp,collection_expression,node_type,FIELDS_MAPPED,0
csharp,collection_expression,node_type,LOWERING_RULE_PRESENT,0
csharp,collection_expression,node_type,PARSED,0
csharp,collection_expression,node_type,RELATIONS_MAPPED,0
csharp,collection_expression,node_type,SEMANTIC_PRESERVATION_PROVEN,0
csharp,collection_expression,node_type,TOKEN_RECOGNIZED,1
csharp,collection_expression,node_type,UASF_MAPPED,0
csharp,collection_expression,node_type,UAST_STRUCTURE_MAPPED,0
csharp,collection_expression,node_type,UAST_VALID,0
csharp,collection_expression,rule,CST_STRUCTURED,0
csharp,collection_expression,rule,FIELDS_MAPPED,0
csharp,collection_expression,rule,LOWERING_RULE_PRESENT,0
csharp,collection_expression,rule,PARSED,0
csharp,collection_expression,rule,RELATIONS_MAPPED,0
csharp,collection_expression,rule,SEMANTIC_PRESERVATION_PROVEN,0
csharp,collection_expression,rule,TOKEN_RECOGNIZED,1
csharp,collection_expression,rule,UASF_MAPPED,0
csharp,collection_expression,rule,UAST_STRUCTURE_MAPPED,0
csharp,collection_expression,rule,UAST_VALID,0
csharp,comment,node_type,CST_STRUCTURED,0
csharp,comment,node_type,FIELDS_MAPPED,0
csharp,comment,node_type,LOWERING_RULE_PRESENT,0
csharp,comment,node_type,PARSED,0
csharp,comment,node_type,RELATIONS_MAPPED,0
csharp,comment,node_type,SEMANTIC_PRESERVATION_PROVEN,0
csharp,comment,node_type,TOKEN_RECOGNIZED,1
csharp,comment,node_type,UASF_MAPPED,0
csharp,comment,node_type,UAST_STRUCTURE_MAPPED,0
csharp,comment,node_type,UAST_VALID,0
csharp,comment,rule,CST_STRUCTURED,0
csharp,comment,rule,FIELDS_MAPPED,0
csharp,comment,rule,LOWERING_RULE_PRESENT,0
csharp,comment,rule,PARSED,0
csharp,comment,rule,RELATIONS_MAPPED,0
csharp,comment,rule,SEMANTIC_PRESERVATION_PROVEN,0
csharp,comment,rule,TOKEN_RECOGNIZED,1
csharp,comment,rule,UASF_MAPPED,0
csharp,comment,rule,UAST_STRUCTURE_MAPPED,0
csharp,comment,rule,UAST_VALID,0
csharp,compilation_unit,node_type,CST_STRUCTURED,0
csharp,compilation_unit,node_type,FIELDS_MAPPED,0
csharp,compilation_unit,node_type,LOWERING_RULE_PRESENT,0
csharp,compilation_unit,node_type,PARSED,0
csharp,compilation_unit,node_type,RELATIONS_MAPPED,0
csharp,compilation_unit,node_type,SEMANTIC_PRESERVATION_PROVEN,0
csharp,compilation_unit,node_type,TOKEN_RECOGNIZED,1
csharp,compilation_unit,node_type,UASF_MAPPED,0
csharp,compilation_unit,node_type,UAST_STRUCTURE_MAPPED,0
csharp,compilation_unit,node_type,UAST_VALID,0
csharp,compilation_unit,rule,CST_STRUCTURED,0
csharp,compilation_unit,rule,FIELDS_MAPPED,0
csharp,compilation_unit,rule,LOWERING_RULE_PRESENT,0
csharp,compilation_unit,rule,PARSED,0
csharp,compilation_unit,rule,RELATIONS_MAPPED,0
csharp,compilation_unit,rule,SEMANTIC_PRESERVATION_PROVEN,0
csharp,compilation_unit,rule,TOKEN_RECOGNIZED,1
csharp,compilation_unit,rule,UASF_MAPPED,0
csharp,compilation_unit,rule,UAST_STRUCTURE_MAPPED,0
csharp,compilation_unit,rule,UAST_VALID,0
csharp,conditional_access_expression,node_type,CST_STRUCTURED,0
csharp,conditional_access_expression,node_type,FIELDS_MAPPED,0
csharp,conditional_access_expression,node_type,LOWERING_RULE_PRESENT,0
csharp,conditional_access_expression,node_type,PARSED,0
csharp,conditional_access_expression,node_type,RELATIONS_MAPPED,0
csharp,conditional_access_expression,node_type,SEMANTIC_PRESERVATION_PROVEN,0
csharp,conditional_access_expression,node_type,TOKEN_RECOGNIZED,1
csharp,conditional_access_expression,node_type,UASF_MAPPED,0
csharp,conditional_access_expression,node_type,UAST_STRUCTURE_MAPPED,0
csharp,conditional_access_expression,node_type,UAST_VALID,0
csharp,conditional_access_expression,rule,CST_STRUCTURED,0
csharp,conditional_access_expression,rule,FIELDS_MAPPED,0
csharp,conditional_access_expression,rule,LOWERING_RULE_PRESENT,0
csharp,conditional_access_expression,rule,PARSED,0
csharp,conditional_access_expression,rule,RELATIONS_MAPPED,0
csharp,conditional_access_expression,rule,SEMANTIC_PRESERVATION_PROVEN,0
csharp,conditional_access_expression,rule,TOKEN_RECOGNIZED,1
csharp,conditional_access_expression,rule,UASF_MAPPED,0
csharp,conditional_access_expression,rule,UAST_STRUCTURE_MAPPED,0
csharp,conditional_access_expression,rule,UAST_VALID,0
csharp,conditional_expression,node_type,CST_STRUCTURED,0
csharp,conditional_expression,node_type,FIELDS_MAPPED,0
csharp,conditional_expression,node_type,LOWERING_RULE_PRESENT,0
csharp,conditional_expression,node_type,PARSED,0
csharp,conditional_expression,node_type,RELATIONS_MAPPED,0
csharp,conditional_expression,node_type,SEMANTIC_PRESERVATION_PROVEN,0
csharp,conditional_expression,node_type,TOKEN_RECOGNIZED,1
csharp,conditional_expression,node_type,UASF_MAPPED,0
csharp,conditional_expression,node_type,UAST_STRUCTURE_MAPPED,0
csharp,conditional_expression,node_type,UAST_VALID,0
csharp,conditional_expression,rule,CST_STRUCTURED,0
csharp,conditional_expression,rule,FIELDS_MAPPED,0
csharp,conditional_expression,rule,LOWERING_RULE_PRESENT,0
csharp,conditional_expression,rule,PARSED,0
csharp,conditional_expression,rule,RELATIONS_MAPPED,0
csharp,conditional_expression,rule,SEMANTIC_PRESERVATION_PROVEN,0
csharp,conditional_expression,rule,TOKEN_RECOGNIZED,1
csharp,conditional_expression,rule,UASF_MAPPED,0
csharp,conditional_expression,rule,UAST_STRUCTURE_MAPPED,0
csharp,conditional_expression,rule,UAST_VALID,0
csharp,const,node_type,CST_STRUCTURED,0
csharp,const,node_type,FIELDS_MAPPED,0
csharp,const,node_type,LOWERING_RULE_PRESENT,0
csharp,const,node_type,PARSED,0
csharp,const,node_type,RELATIONS_MAPPED,0
csharp,const,node_type,SEMANTIC_PRESERVATION_PROVEN,0
csharp,const,node_type,TOKEN_RECOGNIZED,1
csharp,const,node_type,UASF_MAPPED,0
csharp,const,node_type,UAST_STRUCTURE_MAPPED,0
csharp,const,node_type,UAST_VALID,0
csharp,constant_pattern,node_type,CST_STRUCTURED,0
csharp,constant_pattern,node_type,FIELDS_MAPPED,0
csharp,constant_pattern,node_type,LOWERING_RULE_PRESENT,0
csharp,constant_pattern,node_type,PARSED,0
csharp,constant_pattern,node_type,RELATIONS_MAPPED,0
csharp,constant_pattern,node_type,SEMANTIC_PRESERVATION_PROVEN,0
csharp,constant_pattern,node_type,TOKEN_RECOGNIZED,1
csharp,constant_pattern,node_type,UASF_MAPPED,0
csharp,constant_pattern,node_type,UAST_STRUCTURE_MAPPED,0
csharp,constant_pattern,node_type,UAST_VALID,0
csharp,constant_pattern,rule,CST_STRUCTURED,0
csharp,constant_pattern,rule,FIELDS_MAPPED,0
csharp,constant_pattern,rule,LOWERING_RULE_PRESENT,0
csharp,constant_pattern,rule,PARSED,0
csharp,constant_pattern,rule,RELATIONS_MAPPED,0
csharp,constant_pattern,rule,SEMANTIC_PRESERVATION_PROVEN,0
csharp,constant_pattern,rule,TOKEN_RECOGNIZED,1
csharp,constant_pattern,rule,UASF_MAPPED,0
csharp,constant_pattern,rule,UAST_STRUCTURE_MAPPED,0
csharp,constant_pattern,rule,UAST_VALID,0
csharp,constructor_constraint,node_type,CST_STRUCTURED,0
csharp,constructor_constraint,node_type,FIELDS_MAPPED,0
csharp,constructor_constraint,node_type,LOWERING_RULE_PRESENT,0
csharp,constructor_constraint,node_type,PARSED,0
csharp,constructor_constraint,node_type,RELATIONS_MAPPED,0
csharp,constructor_constraint,node_type,SEMANTIC_PRESERVATION_PROVEN,0
csharp,constructor_constraint,node_type,TOKEN_RECOGNIZED,1
csharp,constructor_constraint,node_type,UASF_MAPPED,0
csharp,constructor_constraint,node_type,UAST_STRUCTURE_MAPPED,0
csharp,constructor_constraint,node_type,UAST_VALID,0
csharp,constructor_constraint,rule,CST_STRUCTURED,0
csharp,constructor_constraint,rule,FIELDS_MAPPED,0
csharp,constructor_constraint,rule,LOWERING_RULE_PRESENT,0
csharp,constructor_constraint,rule,PARSED,0
csharp,constructor_constraint,rule,RELATIONS_MAPPED,0
csharp,constructor_constraint,rule,SEMANTIC_PRESERVATION_PROVEN,0
csharp,constructor_constraint,rule,TOKEN_RECOGNIZED,1
csharp,constructor_constraint,rule,UASF_MAPPED,0
csharp,constructor_constraint,rule,UAST_STRUCTURE_MAPPED,0
csharp,constructor_constraint,rule,UAST_VALID,0
csharp,constructor_declaration,node_type,CST_STRUCTURED,0
csharp,constructor_declaration,node_type,FIELDS_MAPPED,0
csharp,constructor_declaration,node_type,LOWERING_RULE_PRESENT,0
csharp,constructor_declaration,node_type,PARSED,0
csharp,constructor_declaration,node_type,RELATIONS_MAPPED,0
csharp,constructor_declaration,node_type,SEMANTIC_PRESERVATION_PROVEN,0
csharp,constructor_declaration,node_type,TOKEN_RECOGNIZED,1
csharp,constructor_declaration,node_type,UASF_MAPPED,0
csharp,constructor_declaration,node_type,UAST_STRUCTURE_MAPPED,0
csharp,constructor_declaration,node_type,UAST_VALID,0
csharp,constructor_declaration,rule,CST_STRUCTURED,0
csharp,constructor_declaration,rule,FIELDS_MAPPED,0
csharp,constructor_declaration,rule,LOWERING_RULE_PRESENT,0
csharp,constructor_declaration,rule,PARSED,0
csharp,constructor_declaration,rule,RELATIONS_MAPPED,0
csharp,constructor_declaration,rule,SEMANTIC_PRESERVATION_PROVEN,0
csharp,constructor_declaration,rule,TOKEN_RECOGNIZED,1
csharp,constructor_declaration,rule,UASF_MAPPED,0
csharp,constructor_declaration,rule,UAST_STRUCTURE_MAPPED,0
csharp,constructor_declaration,rule,UAST_VALID,0
csharp,constructor_initializer,node_type,CST_STRUCTURED,0
csharp,constructor_initializer,node_type,FIELDS_MAPPED,0
csharp,constructor_initializer,node_type,LOWERING_RULE_PRESENT,0
csharp,constructor_initializer,node_type,PARSED,0
csharp,constructor_initializer,node_type,RELATIONS_MAPPED,0
csharp,constructor_initializer,node_type,SEMANTIC_PRESERVATION_PROVEN,0
csharp,constructor_initializer,node_type,TOKEN_RECOGNIZED,1
csharp,constructor_initializer,node_type,UASF_MAPPED,0
csharp,constructor_initializer,node_type,UAST_STRUCTURE_MAPPED,0
csharp,constructor_initializer,node_type,UAST_VALID,0
csharp,constructor_initializer,rule,CST_STRUCTURED,0
csharp,constructor_initializer,rule,FIELDS_MAPPED,0
csharp,constructor_initializer,rule,LOWERING_RULE_PRESENT,0
csharp,constructor_initializer,rule,PARSED,0
csharp,constructor_initializer,rule,RELATIONS_MAPPED,0
csharp,constructor_initializer,rule,SEMANTIC_PRESERVATION_PROVEN,0
csharp,constructor_initializer,rule,TOKEN_RECOGNIZED,1
csharp,constructor_initializer,rule,UASF_MAPPED,0
csharp,constructor_initializer,rule,UAST_STRUCTURE_MAPPED,0
csharp,constructor_initializer,rule,UAST_VALID,0
csharp,continue,node_type,CST_STRUCTURED,0
csharp,continue,node_type,FIELDS_MAPPED,0
csharp,continue,node_type,LOWERING_RULE_PRESENT,0
csharp,continue,node_type,PARSED,0
csharp,continue,node_type,RELATIONS_MAPPED,0
csharp,continue,node_type,SEMANTIC_PRESERVATION_PROVEN,0
csharp,continue,node_type,TOKEN_RECOGNIZED,1
csharp,continue,node_type,UASF_MAPPED,0
csharp,continue,node_type,UAST_STRUCTURE_MAPPED,0
csharp,continue,node_type,UAST_VALID,0
csharp,continue_statement,node_type,CST_STRUCTURED,0
csharp,continue_statement,node_type,FIELDS_MAPPED,0
csharp,continue_statement,node_type,LOWERING_RULE_PRESENT,0
csharp,continue_statement,node_type,PARSED,0
csharp,continue_statement,node_type,RELATIONS_MAPPED,0
csharp,continue_statement,node_type,SEMANTIC_PRESERVATION_PROVEN,0
csharp,continue_statement,node_type,TOKEN_RECOGNIZED,1
csharp,continue_statement,node_type,UASF_MAPPED,0
csharp,continue_statement,node_type,UAST_STRUCTURE_MAPPED,0
csharp,continue_statement,node_type,UAST_VALID,0
csharp,continue_statement,rule,CST_STRUCTURED,0
csharp,continue_statement,rule,FIELDS_MAPPED,0
csharp,continue_statement,rule,LOWERING_RULE_PRESENT,0
csharp,continue_statement,rule,PARSED,0
csharp,continue_statement,rule,RELATIONS_MAPPED,0
csharp,continue_statement,rule,SEMANTIC_PRESERVATION_PROVEN,0
csharp,continue_statement,rule,TOKEN_RECOGNIZED,1
csharp,continue_statement,rule,UASF_MAPPED,0
csharp,continue_statement,rule,UAST_STRUCTURE_MAPPED,0
csharp,continue_statement,rule,UAST_VALID,0
csharp,conversion_operator_declaration,node_type,CST_STRUCTURED,0
csharp,conversion_operator_declaration,node_type,FIELDS_MAPPED,0
csharp,conversion_operator_declaration,node_type,LOWERING_RULE_PRESENT,0
csharp,conversion_operator_declaration,node_type,PARSED,0
csharp,conversion_operator_declaration,node_type,RELATIONS_MAPPED,0
csharp,conversion_operator_declaration,node_type,SEMANTIC_PRESERVATION_PROVEN,0
csharp,conversion_operator_declaration,node_type,TOKEN_RECOGNIZED,1
csharp,conversion_operator_declaration,node_type,UASF_MAPPED,0
csharp,conversion_operator_declaration,node_type,UAST_STRUCTURE_MAPPED,0
csharp,conversion_operator_declaration,node_type,UAST_VALID,0
csharp,conversion_operator_declaration,rule,CST_STRUCTURED,0
csharp,conversion_operator_declaration,rule,FIELDS_MAPPED,0
csharp,conversion_operator_declaration,rule,LOWERING_RULE_PRESENT,0
csharp,conversion_operator_declaration,rule,PARSED,0
csharp,conversion_operator_declaration,rule,RELATIONS_MAPPED,0
csharp,conversion_operator_declaration,rule,SEMANTIC_PRESERVATION_PROVEN,0
csharp,conversion_operator_declaration,rule,TOKEN_RECOGNIZED,1
csharp,conversion_operator_declaration,rule,UASF_MAPPED,0
csharp,conversion_operator_declaration,rule,UAST_STRUCTURE_MAPPED,0
csharp,conversion_operator_declaration,rule,UAST_VALID,0
csharp,declaration,node_type,CST_STRUCTURED,0
csharp,declaration,node_type,FIELDS_MAPPED,0
csharp,declaration,node_type,LOWERING_RULE_PRESENT,0
csharp,declaration,node_type,PARSED,0
csharp,declaration,node_type,RELATIONS_MAPPED,0
csharp,declaration,node_type,SEMANTIC_PRESERVATION_PROVEN,0
csharp,declaration,node_type,TOKEN_RECOGNIZED,1
csharp,declaration,node_type,UASF_MAPPED,0
csharp,declaration,node_type,UAST_STRUCTURE_MAPPED,0
csharp,declaration,node_type,UAST_VALID,0
csharp,declaration,rule,CST_STRUCTURED,0
csharp,declaration,rule,FIELDS_MAPPED,0
csharp,declaration,rule,LOWERING_RULE_PRESENT,0
csharp,declaration,rule,PARSED,0
csharp,declaration,rule,RELATIONS_MAPPED,0
csharp,declaration,rule,SEMANTIC_PRESERVATION_PROVEN,0
csharp,declaration,rule,TOKEN_RECOGNIZED,1
csharp,declaration,rule,UASF_MAPPED,0
csharp,declaration,rule,UAST_STRUCTURE_MAPPED,0
csharp,declaration,rule,UAST_VALID,0
csharp,declaration_expression,node_type,CST_STRUCTURED,0
csharp,declaration_expression,node_type,FIELDS_MAPPED,0
csharp,declaration_expression,node_type,LOWERING_RULE_PRESENT,0
csharp,declaration_expression,node_type,PARSED,0
csharp,declaration_expression,node_type,RELATIONS_MAPPED,0
csharp,declaration_expression,node_type,SEMANTIC_PRESERVATION_PROVEN,0
csharp,declaration_expression,node_type,TOKEN_RECOGNIZED,1
csharp,declaration_expression,node_type,UASF_MAPPED,0
csharp,declaration_expression,node_type,UAST_STRUCTURE_MAPPED,0
csharp,declaration_expression,node_type,UAST_VALID,0
csharp,declaration_expression,rule,CST_STRUCTURED,0
csharp,declaration_expression,rule,FIELDS_MAPPED,0
csharp,declaration_expression,rule,LOWERING_RULE_PRESENT,0
csharp,declaration_expression,rule,PARSED,0
csharp,declaration_expression,rule,RELATIONS_MAPPED,0
csharp,declaration_expression,rule,SEMANTIC_PRESERVATION_PROVEN,0
csharp,declaration_expression,rule,TOKEN_RECOGNIZED,1
csharp,declaration_expression,rule,UASF_MAPPED,0
csharp,declaration_expression,rule,UAST_STRUCTURE_MAPPED,0
csharp,declaration_expression,rule,UAST_VALID,0
csharp,declaration_list,node_type,CST_STRUCTURED,0
csharp,declaration_list,node_type,FIELDS_MAPPED,0
csharp,declaration_list,node_type,LOWERING_RULE_PRESENT,0
csharp,declaration_list,node_type,PARSED,0
csharp,declaration_list,node_type,RELATIONS_MAPPED,0
csharp,declaration_list,node_type,SEMANTIC_PRESERVATION_PROVEN,0
csharp,declaration_list,node_type,TOKEN_RECOGNIZED,1
csharp,declaration_list,node_type,UASF_MAPPED,0
csharp,declaration_list,node_type,UAST_STRUCTURE_MAPPED,0
csharp,declaration_list,node_type,UAST_VALID,0
csharp,declaration_list,rule,CST_STRUCTURED,0
csharp,declaration_list,rule,FIELDS_MAPPED,0
csharp,declaration_list,rule,LOWERING_RULE_PRESENT,0
csharp,declaration_list,rule,PARSED,0
csharp,declaration_list,rule,RELATIONS_MAPPED,0
csharp,declaration_list,rule,SEMANTIC_PRESERVATION_PROVEN,0
csharp,declaration_list,rule,TOKEN_RECOGNIZED,1
csharp,declaration_list,rule,UASF_MAPPED,0
csharp,declaration_list,rule,UAST_STRUCTURE_MAPPED,0
csharp,declaration_list,rule,UAST_VALID,0
csharp,declaration_pattern,node_type,CST_STRUCTURED,0
csharp,declaration_pattern,node_type,FIELDS_MAPPED,0
csharp,declaration_pattern,node_type,LOWERING_RULE_PRESENT,0
csharp,declaration_pattern,node_type,PARSED,0
csharp,declaration_pattern,node_type,RELATIONS_MAPPED,0
csharp,declaration_pattern,node_type,SEMANTIC_PRESERVATION_PROVEN,0
csharp,declaration_pattern,node_type,TOKEN_RECOGNIZED,1
csharp,declaration_pattern,node_type,UASF_MAPPED,0
csharp,declaration_pattern,node_type,UAST_STRUCTURE_MAPPED,0
csharp,declaration_pattern,node_type,UAST_VALID,0
csharp,declaration_pattern,rule,CST_STRUCTURED,0
csharp,declaration_pattern,rule,FIELDS_MAPPED,0
csharp,declaration_pattern,rule,LOWERING_RULE_PRESENT,0
csharp,declaration_pattern,rule,PARSED,0
csharp,declaration_pattern,rule,RELATIONS_MAPPED,0
csharp,declaration_pattern,rule,SEMANTIC_PRESERVATION_PROVEN,0
csharp,declaration_pattern,rule,TOKEN_RECOGNIZED,1
csharp,declaration_pattern,rule,UASF_MAPPED,0
csharp,declaration_pattern,rule,UAST_STRUCTURE_MAPPED,0
csharp,declaration_pattern,rule,UAST_VALID,0
csharp,default,node_type,CST_STRUCTURED,0
csharp,default,node_type,FIELDS_MAPPED,0
csharp,default,node_type,LOWERING_RULE_PRESENT,0
csharp,default,node_type,PARSED,0
csharp,default,node_type,RELATIONS_MAPPED,0
csharp,default,node_type,SEMANTIC_PRESERVATION_PROVEN,0
csharp,default,node_type,TOKEN_RECOGNIZED,1
csharp,default,node_type,UASF_MAPPED,0
csharp,default,node_type,UAST_STRUCTURE_MAPPED,0
csharp,default,node_type,UAST_VALID,0
csharp,default_expression,node_type,CST_STRUCTURED,0
csharp,default_expression,node_type,FIELDS_MAPPED,0
csharp,default_expression,node_type,LOWERING_RULE_PRESENT,0
csharp,default_expression,node_type,PARSED,0
csharp,default_expression,node_type,RELATIONS_MAPPED,0
csharp,default_expression,node_type,SEMANTIC_PRESERVATION_PROVEN,0
csharp,default_expression,node_type,TOKEN_RECOGNIZED,1
csharp,default_expression,node_type,UASF_MAPPED,0
csharp,default_expression,node_type,UAST_STRUCTURE_MAPPED,0
csharp,default_expression,node_type,UAST_VALID,0
